tls_basic_test,0,576,480,0,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,96,576,480,0,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,192,576,480,0,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,288,576,480,0,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,384,576,0,1152,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,480,576,96,1152,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,576,576,0,96,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,672,576,96,96,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,0,768,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,96,768,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,192,768,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,288,768,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,384,768,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,480,768,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,576,768,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,672,768,576,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,0,864,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,96,864,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,192,864,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,288,864,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,384,864,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,480,864,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,576,864,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,0,672,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,96,672,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,192,672,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,288,672,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,384,672,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,480,672,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,576,672,480,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,672,672,576,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,672,864,672,864,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,768,864,480,0,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,864,864,480,0,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,960,864,480,0,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,1152,864,0,1152,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,1248,864,96,1152,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,1344,864,576,2976,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,1056,864,480,0,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,1440,768,672,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,1440,672,384,384,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,1440,576,672,0,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,1536,576,288,1824,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,1632,576,384,1824,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,1728,576,480,0,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,1728,480,576,672,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,1728,384,576,288,96,96,0,1.00000000,1.00000000,4294967295
tls_basic_test,1824,384,672,288,96,96,0,1.00000000,1.00000000,4294967295
